ano,cidade,foto_url,km,link,loja,preco,titulo
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/871b105e-6e03-4eb3-86df-753628c0180f.webp,KM 99.661,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-16-r-spec-16v-2298212,Thijuca Veículos Zona Oeste,"R$63.990,00",Hyundai HB20 1.6 R Spec 16V 4 portas 2017 Thijuca Veículos Zona Oeste Sorocaba
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/6c001c19-3b5c-4965-b023-58b8fc005a63.webp,KM 130.260,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tucson-20-mpfi-gls-16v-143cv-2wd-2298185,Edicar Multimarcas,"R$64.900,00",Hyundai TUCSON 2.0 MPFI GLS 16V 143cv 2WD 4 portas 2017 Edicar Multimarcas Sorocaba
2010,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/16b14f5d-66a7-47e3-b0a9-31be5b5c8064.webp,KM 154.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/agile-14-mpfi-ltz-8v-2298149,Platinum Veiculos,"R$35.900,00",CHEVROLET AGILE 1.4 MPFI LTZ 8V 4 portas 2010 Platinum Veiculos Votorantim
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d6fc76d6-5381-4c9e-8e40-7dfa44a59331.webp,KM 131.384,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/c3-16-exclusive-16v-2298172,Edicar Multimarcas,"R$42.900,00",CITROEN C3 1.6 Exclusive 16V 4 portas 2014 Edicar Multimarcas Sorocaba
2016,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/8b05521c-1d5b-46ca-8640-5b38fcb08a5e.webp,KM 104.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/saveiro-16-msi-trendline-cs-8v-2298131,Platinum Veiculos,"R$52.900,00",Volkswagen SAVEIRO 1.6 MSI Trendline CS 8V 2 portas 2016 Platinum Veiculos Votorantim
1967,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/dad0e8fd-9212-42a4-9ed5-be45d78827b8.webp,KM 11,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/jeep-cj-5-2298128,Maretti Veículos,"R$53.000,00",FORD JEEP Cj-5 2 portas 1967 Maretti Veículos Jundiaí
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b1857291-cdbd-49f6-9a57-a0d5f2630c27.webp,KM 53.407,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16v-flexstart-active-xtronic-2271049,Ômega Comendador,"R$92.900,00",NISSAN KICKS 1.6 16V FLEXSTART ACTIVE XTRONIC 4 portas 2021 Ômega Comendador Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2f91db85-d80f-4987-ab55-c8f99dc3037a.webp,KM 10.101,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/captiva-24-sidi-16v-gasolina-4p-automatico-2281985,ZN Multimarcas,"R$56.990,00",CHEVROLET CAPTIVA 2.4 SIDI 16V GASOLINA 4P AUTOMÁTICO 4 portas 2014 ZN Multimarcas Sorocaba
2008,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e5a8f85b-5765-4b29-9f9e-84ec83ec9580.webp,KM 179.100,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/outlander-30-4x4-v6-24v-2286985,Vimar Veiculos,"R$44.900,00",Mitsubishi OUTLANDER 3.0 4X4 V6 24V 4 portas 2008 Vimar Veiculos Sorocaba
2012,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/44d01fd1-e25b-4038-96ee-12daaf138582.webp,KM 123.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/tiida-18-sl-16v-2298115,Platinum Veiculos,"R$46.900,00",NISSAN TIIDA 1.8 SL 16V 4 portas 2012 Platinum Veiculos Votorantim
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e7b2d71d-8929-4f00-947d-748ccac144f6.webp,KM 19.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-cross-20-vvt-ie-xre-2298094,Mega Veículos,"R$174.890,00",Toyota COROLLA CROSS 2.0 Vvt-ie XRE 4 portas 2025 Mega Veículos Sorocaba
2017,Boituva,https://www.comprecar.com.br/storage/vehicles/thumb/319ef8de-e55c-4e64-a20f-952cd73f0f0c.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/boituva/aircross-15-live-8v-2298098,Alisé Multimarcas,"R$51.900,00",CITROEN AIRCROSS 1.5 Live 8V 4 portas 2017 Alisé Multimarcas Boituva
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/00253729-6938-473c-8d9f-1ae4e478d47f.webp,KM 48.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/saveiro-robust-16-total-flex-16v-2296508,D Black Motors,"R$69.900,00",Volkswagen Saveiro Robust 1.6 Total Flex 16V 2 portas 2023 D Black Motors Jundiaí
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/59c155b4-cb56-49d1-94ec-382f02292af7.webp,KM 91.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/toro-ranch-20-16v-4x4-diesel-aut-2296477,D Black Motors,"R$128.900,00",Fiat Toro Ranch 2.0 16V 4x4 Diesel Aut. 4 portas 2020 D Black Motors Jundiaí
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d5668854-4a13-4616-a3d8-a23377216318.webp,KM 21.360,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-cross-20-vvt-ie-xre-2298023,Thijuca Veículos Zona Oeste,"R$176.000,00",Toyota COROLLA CROSS 2.0 Vvt-ie XRE 4 portas 2025 Thijuca Veículos Zona Oeste Sorocaba
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/28c34458-1ff8-4cb8-bf77-5306eddec6c0.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-14-mpfi-ltz-8v-2286355,Dias Multimarcas,"R$59.900,00",CHEVROLET ONIX 1.4 MPFI LTZ 8V 4 portas 2017 Dias Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1cf22cc1-5731-4788-a38c-1546ac011159.webp,KM 46.645,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-10-mpi-track-manual-2296113,Localiza Santa Rosália,"R$70.490,00",Volkswagen POLO 1.0 MPI TRACK MANUAL 4 portas 2024 Localiza Santa Rosália Sorocaba
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/019ef27f-46e7-4f56-b6d9-b1ddf2b210ac.webp,KM 90.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/creta-20-16v-pulse-2280786,Dias Multimarcas,"R$87.900,00",Hyundai CRETA 2.0 16V Pulse 4 portas 2017 Dias Multimarcas Sorocaba
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/b3e25895-fe77-4624-83a9-d6d813d813b1.webp,KM 20.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kicks-active-16-16v-flex-aut-2291161,D Black Motors,"R$105.900,00",NISSAN KICKS Active 1.6 16V Flex Aut. 4 portas 2024 D Black Motors Jundiaí
2019,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/8f4f4b56-9515-4aa9-8147-96c6479d882c.webp,KM 151.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/renegade-longitude-20-4x4-tb-diesel-aut-2297226,D Black Motors,"R$89.900,00",JEEP Renegade Longitude 2.0 4x4 TB Diesel Aut 4 portas 2019 D Black Motors Jundiaí
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/544f4c18-491c-4dee-a348-ce38e11c32f7.webp,KM 91.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/toro-20-16v-turbo-ranch-4wd-2297766,Kainni Veículos,"R$128.900,00",Fiat TORO 2.0 16V Turbo Ranch 4WD 4 portas 2020 Kainni Veículos Jundiaí
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/16fd9c9b-52d8-44d9-b6b3-6ede3de3efd7.webp,KM 21.360,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-cross-20-vvt-ie-xre-2297997,Thijuca Veículos,"R$176.000,00",Toyota COROLLA CROSS 2.0 Vvt-ie XRE 4 portas 2025 Thijuca Veículos Sorocaba
2021,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/44082ecc-0169-4263-bbc8-ef3b03e4b237.webp,KM 92.514,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/nivus-10-200-tsi-comfortline-2297968,V&F Motors Itu,"R$98.900,00",Volkswagen NIVUS 1.0 200 TSI Comfortline 4 portas 2021 V&F Motors Itu Itu
2023,Salto,https://www.comprecar.com.br/storage/vehicles/thumb/5c31d1ae-9922-4ca0-b231-6cd61aacf145.webp,KM 39.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/salto/argo-10-firefly-drive-2297812,Douglas,"R$67.400,00",Fiat ARGO 1.0 Firefly Drive 4 portas 2023 Douglas Salto
2026,Suzano,https://www.comprecar.com.br/storage/vehicles/thumb/bd3f5183-edcb-42c7-a183-9cdfccd0bdb0.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/suzano/corolla-cross-18-vvt-i-hybrid-xrx-2238440,Toyota Tsusho Suzano,"R$328.980,00",Toyota COROLLA CROSS 1.8 VVT-I Hybrid XRX 4 portas 2026 Toyota Tsusho Suzano Suzano
2025,Paulo,https://www.comprecar.com.br/storage/vehicles/thumb/8badda42-c28d-401e-99a4-7108cc1deee0.webp,,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-paulo/rav4-25-vvt-ie-hybrid-sx-connect-awd-cvt-2295866,Toyota Tsusho Saúde São,"R$351.720,00",Toyota RAV4 2.5 VVT-IE HYBRID SX CONNECT AWD CVT 4 portas 2025 Toyota Tsusho Saúde São Paulo
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c07878ff-7b04-4121-bcbd-82963f158649.webp,KM 70.615,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/208-16-16v-flex-allure-at6-2294446,Ômega Comendador,"R$72.900,00",PEUGEOT 208 1.6 16V FLEX ALLURE AT6 4 portas 2021 Ômega Comendador Sorocaba
2022,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/55c341b9-8274-4ef8-afb1-7f89066d8eae.webp,KM 81.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/compass-13-t270-turbo-sport-2297726,Auto Mais Jundiaí,"R$112.900,00",JEEP COMPASS 1.3 T270 Turbo Sport 4 portas 2022 Auto Mais Jundiaí Jundiaí
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/76a170f8-1aa7-4f5d-bc1e-3136676ec236.webp,KM 16.700,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/creta-10-tgdi-limited-2297707,Auto Mais Jundiaí,"R$126.900,00",Hyundai CRETA 1.0 Tgdi Limited 4 portas 2024 Auto Mais Jundiaí Jundiaí
2025,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/71549a1d-f8a9-4a25-9937-faf2d9f6ea83.webp,KM 19.300,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/t-cross-14-250-tsi-highline-2297701,Auto Mais Jundiaí,"R$159.900,00",Volkswagen T-CROSS 1.4 250 TSI Highline 4 portas 2025 Auto Mais Jundiaí Jundiaí
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e190749f-17c1-48da-b7bb-f21db21ea368.webp,KM 100.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/civic-20-16v-4p-sport-flex-automatico-cvt-2297572,Up Prime Veículos,"R$104.900,00",Honda Civic 2.0 16V 4P SPORT FLEX AUTOMÁTICO CVT 4 portas 2017 Up Prime Veículos Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/11d07173-98c5-4648-9110-378dc343176e.webp,KM 46.860,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-8v-evo-like-2297507,MR Multimarcas Veiculos,"R$55.990,00",Fiat MOBI 1.0 8V EVO Like. 4 portas 2023 MR Multimarcas Veiculos Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/300c0128-b8b5-4ccd-9be2-ccbfccc4b167.webp,KM 29.607,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-like-2297355,Thijuca Veículos,"R$57.500,00",Fiat MOBI 1.0 EVO Like. 4 portas 2023 Thijuca Veículos Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/bb8f7278-4aea-4477-9af3-0df6733f54ab.webp,KM 79.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/logan-10-12v-sce-expression-2298154,Vimar Veiculos,"R$39.900,00",Renault LOGAN 1.0 12V SCE EXPRESSION 4 portas 2020 Vimar Veiculos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1e573c91-5b98-4473-b075-6ae1fc23908e.webp,KM 50.737,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-flex-comfort-plus-manual-2293531,Localiza General,"R$71.490,00",Hyundai HB20 1.0 12V FLEX COMFORT PLUS MANUAL 4 portas 2024 Localiza General Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2907a66a-370a-4d71-9e2b-b0789cdf8b43.webp,KM 112.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fiesta-16-se-sedan-16v-2241611,Vimar Veiculos,"R$36.900,00",FORD FIESTA 1.6 SE Sedan 16V 4 portas 2014 Vimar Veiculos Sorocaba
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/418c6a25-af3c-4146-bf4c-947e7be86fcf.webp,KM 82.900,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/saveiro-16-msi-robust-cs-16v-2297342,Auto Mais Jundiaí,"R$72.900,00",Volkswagen SAVEIRO 1.6 MSI Robust CS 16V 2 portas 2023 Auto Mais Jundiaí Jundiaí
2009,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ff31f111-d8f2-4a3b-a167-415abbf5cdfb.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/classic-life-10-2297317,Brasil Veículos Multimarcas,"R$26.900,00",CHEVROLET CLASSIC LIFE 1.0 4 portas 2009 Brasil Veículos Multimarcas Sorocaba
2015,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/8648f789-6ea6-4319-aa43-0dd19cfc341d.webp,KM 129.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/c4-lounge-16-thp-tendance-2297318,Uzi Automóveis,"R$47.999,00",CITROEN C4 LOUNGE 1.6 THP Tendance 4 portas 2015 Uzi Automóveis Sorocaba
2009,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/cdfc8877-f2fc-49c9-b171-5aedf0193d77.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/gol-g5-10-2297308,Brasil Veículos Multimarcas,"R$32.900,00",Volkswagen Gol G5 1.0 4 portas 2009 Brasil Veículos Multimarcas Sorocaba
2024,Boituva,https://www.comprecar.com.br/storage/vehicles/thumb/a172b457-6d45-4e24-9232-2b57a42ddb80.webp,KM 5.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/boituva/frontier-23-16v-turbo-pro4x-cd-4x4-2295424,Cartrom Veiculos,"R$243.900,00",NISSAN FRONTIER 2.3 16V Turbo Pro4x CD 4X4 4 portas 2024 Cartrom Veiculos Boituva
2011,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/321cfdf0-af69-4abf-8bf4-44ff55263495.webp,KM 169.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ka-10-mpi-tecno-8v-2297299,Uzi Automóveis,"R$23.999,00",FORD KA 1.0 MPI Tecno 8V 4 portas 2011 Uzi Automóveis Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c79a1105-5931-446f-88cf-740f0dc94f39.webp,KM 117.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/c3-15-tendance-8v-flex-4p-manual-2297850,Malentachi Veículos,"R$38.900,00",CITROEN C3 1.5 TENDANCE 8V FLEX 4P MANUAL 4 portas 2014 Malentachi Veículos Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ccd6b082-2014-4087-971a-577c5244474c.webp,KM 137.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/etios-13-x-16v-flex-4p-manual-2267143,Ômega Comendador,"R$45.900,00",Toyota ETIOS 1.3 X 16V FLEX 4P MANUAL 4 portas 2013 Ômega Comendador Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/6131f0a2-392a-45a0-8158-0013958ada30.webp,KM 75.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16vstart-advance-2298152,Vimar Veiculos,"R$89.900,00",NISSAN KICKS 1.6 16vstart Advance 4 portas 2023 Vimar Veiculos Sorocaba
2018,Americana,https://www.comprecar.com.br/storage/vehicles/thumb/0219ad2d-ce45-402a-8e44-b45563f1a688.webp,KM 70.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/americana/ka-10-se-plus-12v-2297290,Coqueiro Multimarcas,"R$41.900,00",FORD KA 1.0 SE Plus 12V 4 portas 2018 Coqueiro Multimarcas Americana
2006,Americana,https://www.comprecar.com.br/storage/vehicles/thumb/07d5e343-e305-485f-8088-8fbf34734bf9.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/americana/meriva-18-mpfi-maxx-8v-2297284,Coqueiro Multimarcas,"R$28.500,00",CHEVROLET MERIVA 1.8 MPFI Maxx 8V 4 portas 2006 Coqueiro Multimarcas Americana
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/b6f979d3-06f5-45b9-8a26-a6395bf8632b.webp,KM 77.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/captur-20-16v-intense-2295712,Faria Multimarcas,"R$79.900,00",Renault CAPTUR 2.0 16V Intense 4 portas 2020 Faria Multimarcas Jundiaí
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/5494ff1b-d11c-4c78-90d6-5399927db2bb.webp,KM 57.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kwid-kwid-zen-10-flex-12v-5p-mec-2293968,Faria Multimarcas,"R$51.900,00",Renault Kwid KWID Zen 1.0 Flex 12V 5p Mec. 4 portas 2023 Faria Multimarcas Jundiaí
2013,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/51033cba-36a7-44fa-af05-777009a12c6a.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/fit-lx-14-14-flex-8v16v-5p-mec-2293358,Faria Multimarcas,"R$50.900,00",Honda Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec. 4 portas 2013 Faria Multimarcas Jundiaí
2016,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/e4928b08-8ffc-4666-94e2-1759ee809a07.webp,KM 146.258,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/hb20-16-comfort-16v-2297191,Premium Veículos,"R$58.900,00",Hyundai HB20 1.6 Comfort 16V 4 portas 2016 Premium Veículos Jundiaí
2021,Preto,https://www.comprecar.com.br/storage/vehicles/thumb/8e2b2a8e-3cd8-4e5c-b181-3c3721392014.webp,KM 40.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/ribeirao-preto/208-16-16v-griffe-2295469,Luís Ribeirão,"R$70.000,00",PEUGEOT 208 1.6 16V Griffe 4 portas 2021 Luís Ribeirão Preto
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/5e8c7585-7889-4a3b-934e-000d0388555a.webp,KM 47.300,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20s-10-12v-flex-comfort-manual-2230767,Ômega Comendador,"R$80.900,00",Hyundai HB20S 1.0 12V FLEX COMFORT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a5613fa3-17f8-47bc-b189-a971e421189f.webp,KM 129.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-10-evo-vivace-8v-2298122,Vimar Veiculos,"R$24.900,00",Fiat UNO 1.0 EVO Vivace 8V 2 portas 2016 Vimar Veiculos Sorocaba
2022,Iperó,https://www.comprecar.com.br/storage/vehicles/thumb/e4b7aa12-220a-4b1d-b22a-1fe1aa4ca2af.webp,KM 117.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/ipero/creta-16-16v-action-automatico-2240920,Ônix Motors,"R$89.990,00",Hyundai CRETA - 1.6 16V ACTION AUTOMÁTICO 4 portas 2022 Ônix Motors Iperó
2014,Iperó,https://www.comprecar.com.br/storage/vehicles/thumb/057b3d4f-94db-4545-a655-6628cc36689b.webp,KM 105.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/ipero/celta-10-mpfi-lt-8v-4p-manual-2295725,Ônix Motors,"R$34.990,00",CHEVROLET CELTA - 1.0 MPFI LT 8V 4P MANUAL 4 portas 2014 Ônix Motors Iperó
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/cc61f837-e681-4255-9dda-603574524e69.webp,KM 109.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20s-16-comfort-plus-16v-2280808,DLara Veículos,"R$67.900,00",Hyundai HB20S 1.6 Comfort Plus 16V 4 portas 2017 DLara Veículos Sorocaba
